Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Used Binary,Promo Dependency,Frequency Score,Purchase Amount Normalized,Previous Purchases Normalized,Frequency Normalized,Customer Value Score,Satisfaction Score,Subscription Status Binary,Behavioral Loyalty Score,Attitudinal Loyalty Score,Loyalty Score,Value Tier,Satisfaction Flag
2933,65,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,No,Express,No,No,3,PayPal,Quarterly,0,0.0,2,0.8500000000000001,0.04081632653061225,0.2,0.2822448979591837,0.78,0,0.2822448979591837,0.78,0.2822448979591837,Low,0
2934,27,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Standard,No,No,28,Venmo,Monthly,0,0.0,3,0.4,0.5510204081632653,0.4000000000000001,0.4453061224489796,0.76,0,0.4453061224489796,0.76,0.4453061224489796,Low,0
2935,38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,No,41,Bank Transfer,Quarterly,0,0.0,2,0.025000000000000022,0.8163265306122448,0.2,0.34989795918367345,0.9400000000000001,0,0.34989795918367345,0.9400000000000001,0.34989795918367345,Low,1
2936,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,No,11,Venmo,Weekly,0,0.0,5,0.08750000000000002,0.2040816326530612,0.8,0.4787244897959184,0.9199999999999999,0,0.4787244897959184,0.9199999999999999,0.4787244897959184,Low,1
2937,31,Female,Skirt,Clothing,34,Washington,M,White,Spring,3.6,No,Express,No,No,46,PayPal,Weekly,0,0.0,5,0.17500000000000004,0.9183673469387754,0.8,0.7105102040816327,0.72,0,0.7105102040816327,0.72,0.7105102040816327,Medium,0
2938,28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,No,15,Credit Card,Weekly,0,0.0,5,0.23750000000000004,0.28571428571428564,0.8,0.5332142857142858,0.86,0,0.5332142857142858,0.86,0.5332142857142858,Medium,1
2939,28,Female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3.0,No,Standard,No,No,15,Cash,Monthly,0,0.0,3,0.4125000000000001,0.28571428571428564,0.4000000000000001,0.3682142857142857,0.6,0,0.3682142857142857,0.6,0.3682142857142857,Low,0
2940,32,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,No,Express,No,No,34,Venmo,Weekly,0,0.0,5,0.32500000000000007,0.673469387755102,0.8,0.6670408163265307,0.86,0,0.6670408163265307,0.86,0.6670408163265307,Medium,1
2941,61,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,No,13,Cash,Monthly,0,0.0,3,0.8125,0.24489795918367344,0.4000000000000001,0.4359693877551021,0.96,0,0.4359693877551021,0.96,0.4359693877551021,Low,1
2942,38,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,No,Free Shipping,No,No,27,PayPal,Monthly,0,0.0,3,0.825,0.5306122448979591,0.4000000000000001,0.5241836734693878,0.74,0,0.5241836734693878,0.74,0.5241836734693878,Medium,0
2943,54,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly,0,0.0,5,0.5375000000000001,0.7346938775510203,0.8,0.7279081632653062,0.52,0,0.7279081632653062,0.52,0.7279081632653062,Medium,0
2944,29,Female,Shirt,Clothing,44,Virginia,M,Orange,Spring,3.4,No,Standard,No,No,37,Credit Card,Monthly,0,0.0,3,0.30000000000000004,0.7346938775510203,0.4000000000000001,0.4804081632653061,0.6799999999999999,0,0.4804081632653061,0.6799999999999999,0.4804081632653061,Low,0
2945,50,Female,Sneakers,Footwear,95,New York,XL,Cyan,Summer,3.9,No,Free Shipping,No,No,4,Venmo,Every 3 Months,0,0.0,2,0.9375,0.061224489795918366,0.2,0.3058673469387755,0.78,0,0.3058673469387755,0.78,0.3058673469387755,Low,0
2946,32,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,No,1,Credit Card,Every 3 Months,0,0.0,2,0.36250000000000004,0.0,0.2,0.17250000000000001,0.96,0,0.17250000000000001,0.96,0.17250000000000001,Low,1
2947,38,Female,Pants,Clothing,77,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,No,29,Bank Transfer,Quarterly,0,0.0,2,0.7125,0.5714285714285714,0.2,0.4139285714285714,0.5599999999999999,0,0.4139285714285714,0.5599999999999999,0.4139285714285714,Low,0
2948,52,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,Standard,No,No,50,Venmo,Annually,0,0.0,1,0.5375000000000001,1.0,0.0,0.40750000000000003,0.8800000000000001,0,0.40750000000000003,0.8800000000000001,0.40750000000000003,Low,1
2949,61,Female,Pants,Clothing,83,Vermont,M,Violet,Winter,3.1,No,Standard,No,No,38,Debit Card,Bi-Weekly,0,0.0,6,0.7875000000000001,0.7551020408163265,1.0000000000000002,0.8840306122448981,0.62,0,0.8840306122448981,0.62,0.8840306122448981,High,0
2950,25,Female,Jewelry,Accessories,93,Iowa,M,Peach,Spring,3.8,No,Store Pickup,No,No,15,PayPal,Annually,0,0.0,1,0.9125000000000001,0.28571428571428564,0.0,0.26821428571428574,0.76,0,0.26821428571428574,0.76,0.26821428571428574,Low,0
2951,22,Female,Jeans,Clothing,91,Iowa,S,Maroon,Winter,4.1,No,2-Day Shipping,No,No,44,Debit Card,Every 3 Months,0,0.0,2,0.8875,0.8775510204081631,0.2,0.5407653061224489,0.82,0,0.5407653061224489,0.82,0.5407653061224489,Medium,1
2952,47,Female,Scarf,Accessories,99,Arkansas,L,Maroon,Fall,4.6,No,Free Shipping,No,No,14,Cash,Weekly,0,0.0,5,0.9875,0.26530612244897955,0.8,0.6770918367346939,0.9199999999999999,0,0.6770918367346939,0.9199999999999999,0.6770918367346939,Medium,1
2953,50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,No,Next Day Air,No,No,5,Debit Card,Monthly,0,0.0,3,0.050000000000000044,0.08163265306122448,0.4000000000000001,0.23448979591836738,0.9800000000000001,0,0.23448979591836738,0.9800000000000001,0.23448979591836738,Low,1
2954,45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,No,11,Credit Card,Annually,0,0.0,1,0.7750000000000001,0.2040816326530612,0.0,0.21622448979591838,0.96,0,0.21622448979591838,0.96,0.21622448979591838,Low,1
2955,33,Female,T-shirt,Clothing,28,South Dakota,M,Indigo,Winter,3.9,No,Express,No,No,15,Credit Card,Annually,0,0.0,1,0.10000000000000003,0.28571428571428564,0.0,0.10571428571428569,0.78,0,0.10571428571428569,0.78,0.10571428571428569,Low,0
2956,42,Female,Boots,Footwear,67,Vermont,M,Silver,Winter,2.6,No,Free Shipping,No,No,46,Credit Card,Annually,0,0.0,1,0.5875,0.9183673469387754,0.0,0.3930102040816326,0.52,0,0.3930102040816326,0.52,0.3930102040816326,Low,0
2957,52,Female,Dress,Clothing,88,Montana,M,Olive,Fall,3.7,No,Standard,No,No,30,Venmo,Monthly,0,0.0,3,0.8500000000000001,0.5918367346938774,0.4000000000000001,0.5475510204081633,0.74,0,0.5475510204081633,0.74,0.5475510204081633,Medium,0
2958,69,Female,Jewelry,Accessories,70,South Dakota,S,Gray,Fall,4.7,No,Standard,No,No,2,Cash,Annually,0,0.0,1,0.625,0.02040816326530612,0.0,0.13112244897959183,0.9400000000000001,0,0.13112244897959183,0.9400000000000001,0.13112244897959183,Low,1
2959,55,Female,Skirt,Clothing,100,Ohio,M,Black,Summer,4.5,No,Standard,No,No,28,PayPal,Monthly,0,0.0,3,1.0,0.5510204081632653,0.4000000000000001,0.5653061224489796,0.9,0,0.5653061224489796,0.9,0.5653061224489796,Medium,1
2960,38,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,No,Free Shipping,No,No,9,PayPal,Quarterly,0,0.0,2,0.10000000000000003,0.16326530612244897,0.2,0.16897959183673472,0.9400000000000001,0,0.16897959183673472,0.9400000000000001,0.16897959183673472,Low,1
2961,57,Female,Coat,Outerwear,48,Indiana,S,Olive,Spring,3.6,No,Standard,No,No,47,Credit Card,Weekly,0,0.0,5,0.3500000000000001,0.9387755102040816,0.8,0.7516326530612245,0.72,0,0.7516326530612245,0.72,0.7516326530612245,Medium,0
2962,33,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,0,0.0,6,0.2875,0.4081632653061224,1.0000000000000002,0.6799489795918368,0.5599999999999999,0,0.6799489795918368,0.5599999999999999,0.6799489795918368,Medium,0
2963,57,Female,Pants,Clothing,40,California,L,Pink,Fall,4.0,No,Express,No,No,42,Credit Card,Every 3 Months,0,0.0,2,0.25,0.836734693877551,0.2,0.40102040816326523,0.8,0,0.40102040816326523,0.8,0.40102040816326523,Low,1
2964,52,Female,Boots,Footwear,97,Maine,M,Brown,Spring,3.6,No,Free Shipping,No,No,28,Credit Card,Weekly,0,0.0,5,0.9625000000000001,0.5510204081632653,0.8,0.7578061224489796,0.72,0,0.7578061224489796,0.72,0.7578061224489796,Medium,0
2965,44,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,No,2-Day Shipping,No,No,13,Venmo,Fortnightly,0,0.0,4,0.0625,0.24489795918367344,0.6000000000000001,0.3859693877551021,0.76,0,0.3859693877551021,0.76,0.3859693877551021,Low,0
2966,48,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,No,Standard,No,No,25,PayPal,Fortnightly,0,0.0,4,0.3125,0.4897959183673469,0.6000000000000001,0.5094387755102041,0.8800000000000001,0,0.5094387755102041,0.8800000000000001,0.5094387755102041,Medium,1
2967,52,Female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,No,Store Pickup,No,No,38,Debit Card,Every 3 Months,0,0.0,2,0.36250000000000004,0.7551020408163265,0.2,0.3990306122448979,0.5599999999999999,0,0.3990306122448979,0.5599999999999999,0.3990306122448979,Low,0
2968,34,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,No,Free Shipping,No,No,40,Venmo,Annually,0,0.0,1,0.2,0.7959183673469387,0.0,0.2787755102040816,0.6799999999999999,0,0.2787755102040816,0.6799999999999999,0.2787755102040816,Low,0
2969,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,No,Express,No,No,25,Cash,Every 3 Months,0,0.0,2,0.3500000000000001,0.4897959183673469,0.2,0.3169387755102041,0.9800000000000001,0,0.3169387755102041,0.9800000000000001,0.3169387755102041,Low,1
2970,36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,No,20,Cash,Every 3 Months,0,0.0,2,0.525,0.38775510204081626,0.2,0.3213265306122449,0.86,0,0.3213265306122449,0.86,0.3213265306122449,Low,1
2971,24,Female,Jewelry,Accessories,74,Kansas,M,White,Winter,3.4,No,Free Shipping,No,No,44,Credit Card,Bi-Weekly,0,0.0,6,0.675,0.8775510204081631,1.0000000000000002,0.898265306122449,0.6799999999999999,0,0.898265306122449,0.6799999999999999,0.898265306122449,High,0
2972,30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,No,9,PayPal,Every 3 Months,0,0.0,2,1.0,0.16326530612244897,0.2,0.3489795918367347,0.78,0,0.3489795918367347,0.78,0.3489795918367347,Low,0
2973,31,Female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,No,11,Venmo,Every 3 Months,0,0.0,2,0.23750000000000004,0.2040816326530612,0.2,0.20872448979591837,0.8400000000000001,0,0.20872448979591837,0.8400000000000001,0.20872448979591837,Low,1
2974,25,Female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly,0,0.0,4,0.5625,0.04081632653061225,0.6000000000000001,0.4247448979591837,0.54,0,0.4247448979591837,0.54,0.4247448979591837,Low,0
2975,57,Female,Sneakers,Footwear,99,Tennessee,XL,Peach,Summer,4.1,No,Store Pickup,No,No,34,Credit Card,Weekly,0,0.0,5,0.9875,0.673469387755102,0.8,0.7995408163265306,0.82,0,0.7995408163265306,0.82,0.7995408163265306,High,1
2976,61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,No,2-Day Shipping,No,No,48,Cash,Every 3 Months,0,0.0,2,0.6000000000000001,0.9591836734693877,0.2,0.5077551020408163,0.9,0,0.5077551020408163,0.9,0.5077551020408163,Medium,1
2977,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Express,No,No,28,Cash,Fortnightly,0,0.0,4,0.9625000000000001,0.5510204081632653,0.6000000000000001,0.6578061224489796,0.5599999999999999,0,0.6578061224489796,0.5599999999999999,0.6578061224489796,Medium,0
2978,38,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,No,Standard,No,No,20,Venmo,Annually,0,0.0,1,0.3375,0.38775510204081626,0.0,0.18382653061224488,0.6799999999999999,0,0.18382653061224488,0.6799999999999999,0.18382653061224488,Low,0
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,No,49,Bank Transfer,Fortnightly,0,0.0,4,0.45000000000000007,0.9795918367346937,0.6000000000000001,0.6838775510204083,0.78,0,0.6838775510204083,0.78,0.6838775510204083,Medium,0
2980,31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,No,14,PayPal,Weekly,0,0.0,5,0.8875,0.26530612244897955,0.8,0.6570918367346938,0.52,0,0.6570918367346938,0.52,0.6570918367346938,Medium,0
2981,70,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,No,2-Day Shipping,No,No,9,Bank Transfer,Monthly,0,0.0,3,0.9125000000000001,0.16326530612244897,0.4000000000000001,0.4314795918367348,0.8800000000000001,0,0.4314795918367348,0.8800000000000001,0.4314795918367348,Low,1
2982,21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,No,Standard,No,No,37,Venmo,Annually,0,0.0,1,0.2,0.7346938775510203,0.0,0.26040816326530614,0.9800000000000001,0,0.26040816326530614,0.9800000000000001,0.26040816326530614,Low,1
2983,33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly,0,0.0,5,0.3125,0.061224489795918366,0.8,0.48086734693877553,0.72,0,0.48086734693877553,0.72,0.48086734693877553,Low,0
2984,60,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,2-Day Shipping,No,No,1,Credit Card,Quarterly,0,0.0,2,0.30000000000000004,0.0,0.2,0.16000000000000003,0.5599999999999999,0,0.16000000000000003,0.5599999999999999,0.16000000000000003,Low,0
2985,45,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly,0,0.0,6,0.15000000000000002,0.7142857142857142,1.0000000000000002,0.7442857142857143,0.86,0,0.7442857142857143,0.86,0.7442857142857143,Medium,1
2986,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3.0,No,Express,No,No,21,Cash,Bi-Weekly,0,0.0,6,0.2,0.4081632653061224,1.0000000000000002,0.6624489795918369,0.6,0,0.6624489795918369,0.6,0.6624489795918369,Medium,0
2987,62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,No,16,Credit Card,Monthly,0,0.0,3,0.8125,0.3061224489795918,0.4000000000000001,0.4543367346938776,0.6599999999999999,0,0.4543367346938776,0.6599999999999999,0.4543367346938776,Low,0
2988,63,Female,Skirt,Clothing,36,Louisiana,L,Black,Winter,2.5,No,Store Pickup,No,No,42,Cash,Monthly,0,0.0,3,0.2,0.836734693877551,0.4000000000000001,0.4910204081632653,0.5,0,0.4910204081632653,0.5,0.4910204081632653,Low,0
2989,69,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,0,0.0,3,0.4375,0.6122448979591836,0.4000000000000001,0.47117346938775506,1.0,0,0.47117346938775506,1.0,0.47117346938775506,Low,1
2990,46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,No,6,Credit Card,Weekly,0,0.0,5,0.0,0.10204081632653061,0.8,0.4306122448979592,0.86,0,0.4306122448979592,0.86,0.4306122448979592,Low,1
2991,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,No,24,Venmo,Monthly,0,0.0,3,0.8875,0.4693877551020408,0.4000000000000001,0.5183163265306123,0.8400000000000001,0,0.5183163265306123,0.8400000000000001,0.5183163265306123,Medium,1
2992,66,Female,Dress,Clothing,71,Utah,L,Green,Summer,3.9,No,Standard,No,No,7,PayPal,Bi-Weekly,0,0.0,6,0.6375000000000001,0.12244897959183673,1.0000000000000002,0.6642346938775512,0.78,0,0.6642346938775512,0.78,0.6642346938775512,Medium,0
2993,41,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Store Pickup,No,No,25,Venmo,Weekly,0,0.0,5,0.55,0.4897959183673469,0.8,0.6569387755102041,0.78,0,0.6569387755102041,0.78,0.6569387755102041,Medium,0
2994,32,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,No,18,Cash,Bi-Weekly,0,0.0,6,0.012500000000000011,0.346938775510204,1.0000000000000002,0.6065816326530613,0.8400000000000001,0,0.6065816326530613,0.8400000000000001,0.6065816326530613,Medium,1
2995,69,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,No,Store Pickup,No,No,14,Bank Transfer,Quarterly,0,0.0,2,1.0,0.26530612244897955,0.2,0.3795918367346939,0.7,0,0.3795918367346939,0.7,0.3795918367346939,Low,0
2996,29,Female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,No,Standard,No,No,42,Debit Card,Bi-Weekly,0,0.0,6,0.9500000000000002,0.836734693877551,1.0000000000000002,0.9410204081632654,0.5,0,0.9410204081632654,0.5,0.9410204081632654,High,0
2997,70,Female,Jewelry,Accessories,91,Utah,M,White,Spring,2.9,No,Express,No,No,6,Venmo,Every 3 Months,0,0.0,2,0.8875,0.10204081632653061,0.2,0.3081122448979592,0.58,0,0.3081122448979592,0.58,0.3081122448979592,Low,0
2998,41,Female,Sweater,Clothing,40,Idaho,S,Yellow,Spring,2.7,No,Next Day Air,No,No,14,Venmo,Every 3 Months,0,0.0,2,0.25,0.26530612244897955,0.2,0.22959183673469388,0.54,0,0.22959183673469388,0.54,0.22959183673469388,Low,0
2999,31,Female,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,No,Express,No,No,30,Debit Card,Quarterly,0,0.0,2,0.4125000000000001,0.5918367346938774,0.2,0.3600510204081633,0.9400000000000001,0,0.3600510204081633,0.9400000000000001,0.3600510204081633,Low,1
3000,31,Female,Sunglasses,Accessories,48,New Hampshire,S,Charcoal,Winter,3.8,No,Standard,No,No,10,Cash,Monthly,0,0.0,3,0.3500000000000001,0.18367346938775508,0.4000000000000001,0.32510204081632654,0.76,0,0.32510204081632654,0.76,0.32510204081632654,Low,0
3001,57,Female,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,Express,No,No,7,PayPal,Weekly,0,0.0,5,0.625,0.12244897959183673,0.8,0.561734693877551,0.74,0,0.561734693877551,0.74,0.561734693877551,Medium,0
3002,29,Female,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4.7,No,Express,No,No,28,Credit Card,Quarterly,0,0.0,2,0.11250000000000004,0.5510204081632653,0.2,0.28780612244897963,0.9400000000000001,0,0.28780612244897963,0.9400000000000001,0.28780612244897963,Low,1
3003,70,Female,Belt,Accessories,29,Louisiana,M,Maroon,Fall,3.6,No,Next Day Air,No,No,19,Bank Transfer,Quarterly,0,0.0,2,0.11250000000000004,0.36734693877551017,0.2,0.23270408163265308,0.72,0,0.23270408163265308,0.72,0.23270408163265308,Low,0
3004,51,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Express,No,No,13,Credit Card,Every 3 Months,0,0.0,2,0.4125000000000001,0.24489795918367344,0.2,0.25596938775510203,0.5599999999999999,0,0.25596938775510203,0.5599999999999999,0.25596938775510203,Low,0
3005,45,Female,Skirt,Clothing,79,Arizona,M,Lavender,Winter,3.7,No,Store Pickup,No,No,23,Venmo,Fortnightly,0,0.0,4,0.7375,0.44897959183673464,0.6000000000000001,0.5821938775510205,0.74,0,0.5821938775510205,0.74,0.5821938775510205,Medium,0
3006,18,Female,Shorts,Clothing,65,Alaska,XL,Brown,Spring,3.5,No,Express,No,No,5,Venmo,Weekly,0,0.0,5,0.5625,0.08163265306122448,0.8,0.5369897959183674,0.7,0,0.5369897959183674,0.7,0.5369897959183674,Medium,0
3007,37,Female,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,No,Store Pickup,No,No,17,Venmo,Bi-Weekly,0,0.0,6,0.9875,0.32653061224489793,1.0000000000000002,0.7954591836734695,0.74,0,0.7954591836734695,0.74,0.7954591836734695,High,0
3008,23,Female,Sunglasses,Accessories,60,New York,L,Lavender,Winter,3.0,No,Next Day Air,No,No,31,Venmo,Weekly,0,0.0,5,0.5,0.6122448979591836,0.8,0.6836734693877551,0.6,0,0.6836734693877551,0.6,0.6836734693877551,Medium,0
3009,39,Female,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Weekly,0,0.0,5,0.825,0.36734693877551017,0.8,0.6752040816326531,0.9800000000000001,0,0.6752040816326531,0.9800000000000001,0.6752040816326531,Medium,1
3010,62,Female,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,No,Free Shipping,No,No,8,Venmo,Fortnightly,0,0.0,4,0.6625000000000001,0.14285714285714285,0.6000000000000001,0.4753571428571429,0.9199999999999999,0,0.4753571428571429,0.9199999999999999,0.4753571428571429,Low,1
3011,70,Female,Belt,Accessories,45,Ohio,M,Violet,Winter,3.3,No,Free Shipping,No,No,15,Credit Card,Annually,0,0.0,1,0.3125,0.28571428571428564,0.0,0.1482142857142857,0.6599999999999999,0,0.1482142857142857,0.6599999999999999,0.1482142857142857,Low,0
3012,20,Female,Belt,Accessories,70,Nevada,S,Brown,Summer,3.0,No,Next Day Air,No,No,18,Credit Card,Every 3 Months,0,0.0,2,0.625,0.346938775510204,0.2,0.32908163265306123,0.6,0,0.32908163265306123,0.6,0.32908163265306123,Low,0
3013,42,Female,Belt,Accessories,65,Idaho,M,Teal,Fall,3.5,No,Standard,No,No,16,PayPal,Annually,0,0.0,1,0.5625,0.3061224489795918,0.0,0.20433673469387753,0.7,0,0.20433673469387753,0.7,0.20433673469387753,Low,0
3014,41,Female,Skirt,Clothing,55,Arizona,L,Peach,Summer,4.2,No,Store Pickup,No,No,13,Cash,Monthly,0,0.0,3,0.4375,0.24489795918367344,0.4000000000000001,0.3609693877551021,0.8400000000000001,0,0.3609693877551021,0.8400000000000001,0.3609693877551021,Low,1
3015,24,Female,T-shirt,Clothing,65,Utah,M,Maroon,Spring,4.5,No,Express,No,No,38,PayPal,Every 3 Months,0,0.0,2,0.5625,0.7551020408163265,0.2,0.4390306122448979,0.9,0,0.4390306122448979,0.9,0.4390306122448979,Low,1
3016,37,Female,Scarf,Accessories,21,Wyoming,XL,Lavender,Spring,2.8,No,Express,No,No,27,Bank Transfer,Bi-Weekly,0,0.0,6,0.012500000000000011,0.5306122448979591,1.0000000000000002,0.6616836734693878,0.5599999999999999,0,0.6616836734693878,0.5599999999999999,0.6616836734693878,Medium,0
3017,30,Female,Blouse,Clothing,26,Indiana,L,Lavender,Summer,4.9,No,Store Pickup,No,No,31,Bank Transfer,Quarterly,0,0.0,2,0.07500000000000001,0.6122448979591836,0.2,0.2986734693877551,0.9800000000000001,0,0.2986734693877551,0.9800000000000001,0.2986734693877551,Low,1
3018,58,Female,Sunglasses,Accessories,71,Wisconsin,S,Purple,Summer,3.3,No,Next Day Air,No,No,24,Cash,Bi-Weekly,0,0.0,6,0.6375000000000001,0.4693877551020408,1.0000000000000002,0.7683163265306123,0.6599999999999999,0,0.7683163265306123,0.6599999999999999,0.7683163265306123,Medium,0
3019,43,Female,Boots,Footwear,41,Texas,M,Green,Summer,3.0,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,0,0.0,6,0.26250000000000007,0.4081632653061224,1.0000000000000002,0.6749489795918369,0.6,0,0.6749489795918369,0.6,0.6749489795918369,Medium,0
3020,19,Female,Jacket,Outerwear,44,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,No,15,PayPal,Annually,0,0.0,1,0.30000000000000004,0.28571428571428564,0.0,0.14571428571428569,0.78,0,0.14571428571428569,0.78,0.14571428571428569,Low,0
3021,23,Female,Jeans,Clothing,81,Arkansas,S,Charcoal,Fall,2.8,No,Store Pickup,No,No,48,Venmo,Every 3 Months,0,0.0,2,0.7625,0.9591836734693877,0.2,0.5402551020408163,0.5599999999999999,0,0.5402551020408163,0.5599999999999999,0.5402551020408163,Medium,0
3022,65,Female,Sunglasses,Accessories,77,Pennsylvania,S,Blue,Summer,4.5,No,2-Day Shipping,No,No,47,Cash,Quarterly,0,0.0,2,0.7125,0.9387755102040816,0.2,0.5241326530612245,0.9,0,0.5241326530612245,0.9,0.5241326530612245,Medium,1
3023,58,Female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,No,Free Shipping,No,No,23,PayPal,Weekly,0,0.0,5,0.07500000000000001,0.44897959183673464,0.8,0.5496938775510204,0.8,0,0.5496938775510204,0.8,0.5496938775510204,Medium,1
3024,50,Female,Backpack,Accessories,31,Indiana,M,Brown,Summer,2.9,No,Express,No,No,4,PayPal,Quarterly,0,0.0,2,0.1375,0.061224489795918366,0.2,0.1458673469387755,0.58,0,0.1458673469387755,0.58,0.1458673469387755,Low,0
3025,67,Female,Blouse,Clothing,82,Idaho,S,White,Spring,4.0,No,Free Shipping,No,No,47,Credit Card,Every 3 Months,0,0.0,2,0.7750000000000001,0.9387755102040816,0.2,0.5366326530612245,0.8,0,0.5366326530612245,0.8,0.5366326530612245,Medium,1
3026,40,Female,Shoes,Footwear,60,Montana,XL,Green,Summer,3.4,No,Store Pickup,No,No,7,PayPal,Monthly,0,0.0,3,0.5,0.12244897959183673,0.4000000000000001,0.33673469387755106,0.6799999999999999,0,0.33673469387755106,0.6799999999999999,0.33673469387755106,Low,0
3027,55,Female,Shirt,Clothing,70,Tennessee,L,Magenta,Fall,2.5,No,Free Shipping,No,No,6,Credit Card,Annually,0,0.0,1,0.625,0.10204081632653061,0.0,0.1556122448979592,0.5,0,0.1556122448979592,0.5,0.1556122448979592,Low,0
3028,52,Female,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,2.8,No,2-Day Shipping,No,No,47,Credit Card,Quarterly,0,0.0,2,0.07500000000000001,0.9387755102040816,0.2,0.3966326530612245,0.5599999999999999,0,0.3966326530612245,0.5599999999999999,0.3966326530612245,Low,0
3029,62,Female,Dress,Clothing,100,California,L,Charcoal,Summer,3.0,No,Free Shipping,No,No,7,PayPal,Every 3 Months,0,0.0,2,1.0,0.12244897959183673,0.2,0.33673469387755106,0.6,0,0.33673469387755106,0.6,0.33673469387755106,Low,0
3030,64,Female,Dress,Clothing,82,Georgia,M,Gold,Summer,3.1,No,Free Shipping,No,No,1,Debit Card,Quarterly,0,0.0,2,0.7750000000000001,0.0,0.2,0.255,0.62,0,0.255,0.62,0.255,Low,0
